id,name,city,display_address,google_place_id,latitude,longitude,price_point,primary_type,website
73801,APT 115,Austin,"2025 E 7th St, Austin, TX 78702",ChIJUXgF3sm1RIYRYWD-hs1PB6s,30.2617714,-97.7195772,high,restaurant,http://apartmentonefifteen.com
40734,HAGS,New York City,"163 1st Ave., New York, NY 10003",ChIJp0ha1dFZwokRK9WxgN9HVuY,40.7291339,-73.9847094,high,fine_dining_restaurant,http://hagsnyc.com
68946,Chez Panisse,San Francisco Bay Area,"1517 Shattuck Ave., Berkeley, CA 94709",ChIJcYtcJaF-hYAR-VzrwZpQY0E,37.8796069,-122.2689248,high,californian_restaurant,http://www.chezpanisse.com
100226,24 Suns,San Diego,"3375 Mission Ave J, Oceanside, CA 92058",ChIJhZY2Vtpx3IARNhf6gNX35yE,33.2180519,-117.3403947,high,restaurant,http://24sunsdining.com/
40860,RPM Italian DC,"Washington, DC","650 K St NW, Washington, DC 20001",ChIJQRlBdo23t4kRcwaYDVOCAn0,38.9022775,-77.0212102,high,italian_restaurant,https://www.rpmrestaurants.com/rpm-italian-d.c/
75207,Esmé,Chicago,"2200 N Clark St Suite B, Chicago, IL 60614",ChIJzVJtmfjTD4gRFfVzZaod3Ns,41.9220764,-87.6386157,null,restaurant,http://esmechicago.com
94641,Orla,Las Vegas,"3950 S Las Vegas Blvd, Las Vegas, NV 89119, United States",ChIJe3Ai7jnFyIARcNVs1gZ-iBs,36.0915165,-115.1763316,high,mediterranean_restaurant,https://mandalaybay.mgmresorts.com/en/restaurants/orla.html?ecid=GMB_MB_RE
108753,Merois | West Hollywood,Los Angeles,"8430 W SUNSET BLVD, WEST HOLLYWOOD, CA 90069",ChIJ62K862-_woAR8YptH_AXFJY,34.0951101,-118.3733184,high,asian_fusion_restaurant,https://wolfgangpuck.com/restaurants/merois-west-hollywood/
39580,Chambers,New York City,"94 Chambers St, New York, NY 10007",ChIJ43KaxzxbwokRVjbWT05nZ_M,40.7145903,-74.0075468,null,american_restaurant,http://chambers.nyc
73037,Bar Toti,Austin,"2113 Manor Rd, Austin, TX 78722",ChIJS2H2b-O1RIYRmXym-9wWQJ4,30.2840221,-97.7192551,medium,restaurant,https://www.bartoti.com
108779,Poppy & Sed,Los Angeles,"350 S Anaheim Blvd, Anaheim, CA 92805, United States",ChIJZN16f2pLHztvvkGhG5wU00p,33.8321112,-117.9122009,high,fine_dining_restaurant,https://www.poppyandseedoc.com
76670,Stillwell's,Dallas,"2575 McKinnon St, Dallas, TX 75201",ChIJVc54yoGZToYRU1qGMUhoIjA,32.7924548,-96.8059218,high,steak_house,https://stillwellsdallas.com/
108742,traif,New York City,"229 SOUTH 4TH STREET, BROOKLYN",ChIJveB2ceBbwokRlg4WCe7xoqM,40.7101749,-73.9594847,low,restaurant,http://traifny.com
4192,The Modern,New York City,"9 W 53rd St, New York, NY 10019",ChIJMW-gxPtYwokRzDlnsRgq9rA,40.7610061,-73.9767726,high,restaurant,http://www.themodernnyc.com
74892,Mister Jiu's,San Francisco Bay Area,"28 Waverly Place, San Francisco",ChIJyRDJYIuAhYARyAPkIc7A2Vo,37.7937667,-122.4065861,medium,restaurant,https://www.misterjius.com
100211,Cosetta,Los Angeles,"3150 Ocean Park Blvd, Santa Monica, CA 90405",ChIJHbSBvlC7woARE318Gvlntis,34.0204470,-118.4524977,null,italian_restaurant,https://www.cosettala.com/
37695,The Occidental,"Washington, DC","1475 Pennsylvania Ave NW, Washington, DC 20004",ChIJ9yEHAZi3t4kR8O_zel8-og4,38.8968300,-77.0328100,high,restaurant,https://theoccidentaldc.com/
41995,La Tête d'Or by Daniel,New York City,"318 Park Ave S, New York, NY 10010",ChIJsTUVzgBZwokRkUIgGFl_RJc,40.7406632,-73.9863353,high,french_restaurant,http://latetedorbydaniel.com
108718,Dirt Candy,New York City,"86 Allen Street, New York, United States",ChIJBXlte51ZwokRXzXtdaBG9xM,40.7181457,-73.9903979,low,vegetarian_restaurant,http://www.dirtcandynyc.com
99438,Honeysuckle Restaurant,Philadelphia,"631 N Broad St, Philadelphia, PA 19123",ChIJuQXylo3HxokR0Rywya2Tshg,39.9645357,-75.1606417,high,restaurant,http://www.honeysucklephl.com/
102127,Elizabeth’s on L,"Washington, DC","1341 L St NW Suite 2, Washington, DC 20005",ChIJufgormq3t4kRIxaJCS6TK08,38.9039257,-77.0312577,null,event_venue,https://www.elizabethsgoneraw.com/private-dining
101850,The Peninsula Beverly Hills,Los Angeles,"9882 S Santa Monica Blvd, Beverly Hills, CA 90212",ChIJo4XM5_W7woARSKsK1bsfNS8,34.0660173,-118.4106517,null,hotel,https://www.peninsula.com/en/beverly-hills/5-star-luxury-hotel-beverly-hills
74164,Commander's Palace,New Orleans,"1403 Washington Ave, New Orleans, LA 70130",ChIJW3d2Wc2lIIYRu-qs_NaSOkg,29.9288071,-90.0842041,high,creole_restaurant,http://www.commanderspalace.com/
41530,Thip Khao Restaurant,"Washington, DC","3462 14th St NW, Washington, DC 20010",ChIJZ_aTmBjIt4kRBOOprOJHSwk,38.9329458,-77.0329865,low,restaurant,http://thipkhao.com
72837,Lustig,Los Angeles,"3273 Helms Ave, Culver City, CA 90232",ChIJRacW2da5woARqm7yD-y_wUg,34.0298293,-118.3841697,medium,restaurant,https://lustig-la.com/?utm_source=gmb
102230,The West Hollywood EDITION,Los Angeles,"9040 Sunset Blvd, West Hollywood, CA 90069",ChIJr7tLCKG-woARNVvQTdKErgU,34.0904618,-118.3893231,null,hotel,https://www.marriott.com/en-us/hotels/laxeb-the-west-hollywood-edition/overview/%3Fscid%3Df2ae0541-1279-4f24-b197-a979c79310b0
7788,Ivan Ramen,New York City,"25 Clinton St, New York, NY 10002",ChIJreEXi4FZwokR_ygs7wh2fTk,40.7205800,-73.9845400,low,ramen_restaurant,https://www.ivanramen.com/location/clinton-st
25167,Sorrel,San Francisco Bay Area,"3228 Sacramento St, San Francisco, CA 94115",ChIJSUqmKoyAhYARHqx0N3gnl8o,37.7885630,-122.4461880,medium,restaurant,http://www.sorrelrestaurant.com
108715,The Paju,Seattle,"513 Westlake Avenue N, Seattle, WA 98109",ChIJXcSoyoEVkFQRkS7RCcI00W4,47.6235709,-122.3386114,low,korean_restaurant,https://www.pajurestaurant.com/
3943,Joe Allen,New York City,"326 W 46th St, New York, NY 10036",ChIJ0QKr91NYwokRhzehyIw3f0s,40.7600500,-73.9891300,low,american_restaurant,https://joeallenrestaurant.com/index.php
39830,Foxface Natural,New York City,null,ChIJ-9FmcbhZwokR_2n_KX31fUI,40.7289789,-73.9816763,high,restaurant,https://foxface.nyc
10546,Blue Hill,New York City,"75 Washington Pl, New York, NY 10011",ChIJi9BURJFZwokRDcqvIgxdXds,40.7320640,-73.9996931,high,american_restaurant,https://www.bluehillfarm.com/dine/new-york
67435,San Laurel,Los Angeles,"100 S Grand Ave, Los Angeles, CA 90012",ChIJ56US5_HHwoARQNCokuNlpWw,34.0553123,-118.2486424,high,spanish_restaurant,https://www.sanlaurel.com/
73210,Benu,San Francisco Bay Area,"22 Hawthorne Street, San Francisco",ChIJSToWqn2AhYAR1CuH2iGMvuo,37.7855007,-122.3990397,high,restaurant,http://www.benusf.com
73127,Causa / Amazonia,"Washington, DC","920 Blagden Alley NW 2nd Floor, Washington, DC 20001",ChIJsdbOywi3t4kR4h2lslSr_6w,38.9065162,-77.0247586,high,restaurant,http://amazoniadc.com
41972,The Omakase Room at Sushi-San,Chicago,"63 W Grand Ave, Chicago, IL 60654",ChIJ7ZPQ1OQtDogRE5hTFzbM2yM,41.8914127,-87.6304695,high,sushi_restaurant,https://www.theomakaseroom.com/
44013,Misi,New York City,"329 Kent Ave, Brooklyn, NY 11249",ChIJw7SsU_pZwokREyGSSulF53U,40.7134010,-73.9671874,null,italian_restaurant,https://www.misinewyork.com
101770,Valhalla,Chicago,null,ChIJa3XLkmfTD4gR9cSTo_vRhqQ,41.9034839,-87.6782037,high,fine_dining_restaurant,http://www.valhallachicago.com/
74021,Abacá,San Francisco Bay Area,"2700 Jones Street, San Francisco",ChIJvUR84BqBhYARPsQEVivxTec,37.8067367,-122.4169367,low,restaurant,http://www.restaurantabaca.com
15614,Lotte New York Palace,New York City,"455 Madison Ave, New York, NY 10022",ChIJu6kY43RawokRnmczCmSH-_s,40.7580260,-73.9749775,medium,hotel,https://www.lottenypalace.com/?chebs=local-newyorkpalace
107856,Rye Bunny,"Washington, DC","1827 Adams Mill Rd NW Retail A, Washington, DC 20009",ChIJD42DK0K3t4kRIgBvypMHssk,38.9236310,-77.0432743,null,restaurant,https://www.ryebunny.com/
108723,The Mori,New York City,"144 Sullivan St, New York, NY 10012",ChIJTzkZaC9ZwokRq_FgMF4lgac,40.7275161,-74.0017906,high,sushi_restaurant,http://morinyc.com
41692,Sistina,New York City,"24 E 81st St, New York, NY 10028",ChIJh2wSuL5YwokRc5xdH9f4nRA,40.7775913,-73.9616751,high,italian_restaurant,http://sistinany.com
34561,RPM Italian,Chicago,"52 W Illinois St, Chicago, IL 60654",ChIJgfrOPLIsDogRvM0_GwLBpyI,41.8909609,-87.6300419,medium,italian_restaurant,https://www.rpmrestaurants.com/rpm-italian-chicago
44127,Falansai,New York City,"112 Harrison Pl, Brooklyn, NY 11237",ChIJc11gFQJcwokRcOejfRbBPpo,40.7067681,-73.9287600,low,vietnamese_restaurant,https://falansai.com
67849,Pasta Moon,San Francisco Bay Area,"845 Main St, Half Moon Bay, CA 94019",ChIJ82zmjbR0j4ARcFHRkDc0AmI,37.4578344,-122.4297811,medium,italian_restaurant,http://www.pastamoon.com
67652,Tzuco,Chicago,"720 N State St, Chicago, IL 60654",ChIJ6WN3LkvTD4gRTXjLu5f5udU,41.8953509,-87.6284726,medium,mexican_restaurant,https://www.tzuco.com/
68470,Palm&Pine,New Orleans,"308 N Rampart St, New Orleans, LA 70112",ChIJB6_JZ4GnIIYR0c5EbhvvlJE,29.9574597,-90.0707713,medium,restaurant,http://www.palmandpinenola.com/
72298,The Gibson Room,Miami,"2224 SW 22nd St, Miami, FL 33145",ChIJPe9st6O32YgRFhWq4Hy3y5I,25.7503293,-80.2307232,low,bar,https://thegibsonroommiami.com
69133,Friends & Family,San Francisco Bay Area,"468 25th St, Oakland, CA 94612",ChIJdSD37WaBj4ARMe3rNmbZ53E,37.8145317,-122.2669857,null,restaurant,http://friendsandfamilybar.com
4309,Aquavit,New York City,"65 E 55th St, New York, NY 10022",ChIJWfonJ_tYwokRwIGb6Im403E,40.7607900,-73.9722100,null,restaurant,http://www.aquavit.org
101270,Minibar By José Andrés,"Washington, DC",null,ChIJle3KDpC3t4kRCoLvgEPj4uQ,38.8950825,-77.0228014,null,restaurant,http://www.minibarbyjoseandres.com/
99263,The Happy Crane,San Francisco Bay Area,"451 Gough St, San Francisco, CA 94102, United States",ChIJtxEtPwCBhYARjixit0xj2Ws,37.7774909,-122.4233003,high,chinese_restaurant,https://thehappycranesf.com/
42630,The Otter,New York City,"58 Thompson St, New York, NY 10012",ChIJl5_OCABZwokRkvjEfEkyuZo,40.7240253,-74.0031179,high,seafood_restaurant,https://www.theotter.nyc
40666,Atelier Restaurant,Chicago,null,ChIJNY-UMbDTD4gRKMyKeqtQ000,41.9695688,-87.6885943,high,fine_dining_restaurant,http://atelier-chicago.com
108754,The Merois | West Hollywood,Los Angeles,8430 W Sunset Blvd,ChIJ62K862-_woAR8YptH_AXFJY,34.0949279,-118.3737854,high,asian_fusion_restaurant,https://wolfgangpuck.com/restaurants/merois-west-hollywood/
26514,SSAL,San Francisco Bay Area,"2226 Polk St, San Francisco, CA 94109",ChIJz9axs6SBhYARWHXy6JCAk_0,37.7972833,-122.4219450,high,fine_dining_restaurant,http://ssalsf.com
66918,The Chastain - Restaurant,Atlanta,"4320 Powers Ferry Rd NW, Atlanta, GA 30342",ChIJ1Wi-NlMP9YgRCVbGo4ZgWu4,33.8727778,-84.3963889,null,restaurant,http://www.thechastainatl.com/
73620,Shingo,Miami,"112 Alhambra Cir, Coral Gables, FL 33134",ChIJu5d4Dui32YgRs6qW_4aQOWM,25.7530311,-80.2566214,high,japanese_restaurant,http://www.shingomiami.com
23671,Saint Julivert,New York City,"264 Clinton St, Brooklyn, NY 11201",ChIJC_-pxFdbwokRuPw-9HZucGA,40.6878700,-73.9956500,medium,seafood_restaurant,https://www.saintjulivertbk.com
39892,Moono,New York City,"29 E 32nd St, New York, NY 10016",ChIJaWBLA_pZwokRX2BYIIr6rwE,40.7464411,-73.9833073,null,korean_restaurant,http://moononyc.com
98430,Bourbon Steak Las Vegas,Las Vegas,"3960 S Las Vegas Blvd, Las Vegas, NV 89119, United States",ChIJzfn-SBPFyIARL6bFzeos_eA,36.0911193,-115.1743115,null,steak_house,https://www.bourbonsteak.com/location/las-vegas/
40977,Metropolis by Marcus Samuelsson,New York City,"Performing Arts Center, New York, NY 10006",ChIJLbVjDF5bwokRZFE7PRwuRpY,40.7126623,-74.0121097,high,american_restaurant,http://metropolisbymarcus.com
41018,The Odeon,New York City,"145 W Broadway, New York, NY 10013",ChIJS-u0mB9awokRZ7H0sa9Oy-U,40.7169400,-74.0077773,medium,french_restaurant,https://www.theodeonrestaurant.com
75497,Kevin Rathbun Steak,Atlanta,"154 Krog St NE STE 200, Atlanta, GA 30307",ChIJ8cCo6QcE9YgRlrqsWTsW-UM,33.7592497,-84.3639437,high,steak_house,http://www.kevinrathbunsteak.com/
25678,Avery Restaurant,San Francisco Bay Area,"1552 Fillmore St, San Francisco, CA 94105",ChIJAQDkp7mAhYARGHxMc_REcNY,37.7840800,-122.4326420,high,restaurant,http://www.averysf.com
70681,L’Atelier de Joël Robuchon - Miami,Miami,"151 NE 41st St, Miami, FL 33137",ChIJJ3pnTr6x2YgRUcKI0-aDyJs,25.8146854,-80.1919354,high,restaurant,https://latelier-miami.com
108711,RPM Italian Cafe,Chicago,"52 W Illinois St, Chicago, IL",ChIJnr7PMkUky-OJR1Xocurn84u,41.8906005,-87.6297969,medium,italian_restaurant,https://www.rpmrestaurants.com/rpm-italian-chicago
68759,Rossoblu,Los Angeles,"1124 San Julian St, Los Angeles, CA 90015",ChIJc6BaWc3HwoARjoG2U9gMA3Q,34.0349250,-118.2533583,medium,italian_restaurant,https://www.rossoblula.com
72488,Qué Bárbaro,Los Angeles,null,ChIJQ4ngMZvHwoARqkJibTfVKQM,34.0409409,-118.2674632,high,south_american_restaurant,https://www.quebarbarodtla.com/
70565,Le Jardinier,Houston,"5500 Main St Suite 122, Houston, TX 77004",ChIJIUTbMUu_QIYRvNV3_RXqZDw,29.7264512,-95.3897271,high,modern_french_restaurant,https://www.lejardinier-houston.com/
69808,Kiran's,Houston,"2925 Richmond Ave. Suite 160, Houston, TX 77098",ChIJfZC_2BbBQIYRnyQ2EtjAymk,29.7337915,-95.4224064,medium,modern_indian_restaurant,http://kiranshouston.com/
4195,Loi Estiatorio,New York City,null,ChIJS8jgzmFYwokRv8Omkz2ip8k,40.7653850,-73.9780020,medium,greek_restaurant,https://www.loiestiatorio.com
76544,STK Steakhouse,Las Vegas,"3708 Las Vegas Blvd S, Las Vegas, NV 89109, United States",ChIJT4mIszHEyIARbIoYQzpc9iA,36.1099462,-115.1753911,high,steak_house,https://stksteakhouse.com/venues/las-vegas/
67076,Fearing's Restaurant,Dallas,"2121 McKinney Ave, Dallas, TX 75201",ChIJ2wxVsjqZToYRFuIJD9uQt74,32.7921570,-96.8035280,high,fine_dining_restaurant,https://www.fearingsrestaurant.com/
108761,Bresca Cafe,"Washington, DC","1906 14th St NW, Washington, DC 20009",ChIJ-hpIyx8SILU4P1N8rSnCpx_,38.9153473,-77.0324949,high,restaurant,https://www.brescadc.com/
40475,Yingtao,New York City,"805 9th Ave, New York, NY 10019",ChIJkYkkoh1ZwokRE01ymVZhhpg,40.7656960,-73.9876631,high,chinese_restaurant,http://yingtaonyc.com/Homepage
33794,Swift & Sons,Chicago,"1000 W Fulton Market, Chicago, IL 60607",ChIJscE8yNAsDogR5bdhEY-wBwA,41.8869073,-87.6525045,high,steak_house,http://www.swiftandsonschicago.com
4719,The Lambs Club,New York City,"132 W 44th St, New York, NY 10036",ChIJu0soFVVYwokRArPqt2VGdJs,40.7565104,-73.9845907,null,american_restaurant,http://www.thelambsclub.com
68839,Barra Santos,Los Angeles,null,ChIJcdq_ayfHwoAR-RLysumjpiE,34.0956641,-118.2280490,medium,restaurant,https://www.barrasantosla.com/?utm_source=GoogleBusinessProfile&utm_medium=Website&utm_campaign=MapLabs
69358,Hiden,Miami,"313 NW 25th St, Miami, FL 33127",ChIJEaa-UrK22YgR6rXu_t7u2hg,25.8008800,-80.2013860,high,japanese_restaurant,http://hidenmiami.com
97682,The Newsroom,New York City,"11-01 43rd Ave, Queens, NY 11101",ChIJW94olvxZwokR1QjZKqZwjxY,40.7520767,-73.9473212,medium,restaurant,https://newsroomny.com
23951,Claro,New York City,"284 3rd Ave, Brooklyn, NY 11215",ChIJGVQqnFVawokRltzLtx5fMhM,40.6773588,-73.9861984,null,mexican_restaurant,https://www.clarobk.com
33128,Frontier,Chicago,"1072 N Milwaukee Ave, Chicago, IL 60642",ChIJw0cVUdHSD4gRZADPW6blGZY,41.9012010,-87.6635580,low,american_restaurant,http://www.thefrontierchicago.com
76506,Carlitos Gardel Argentine Steakhouse,Los Angeles,"7963 Melrose Ave, Los Angeles, CA 90046",ChIJSfKeA8y-woARpP7lY4htzZk,34.0839438,-118.3631913,medium,steak_house,http://www.carlitosgardel.com/
100130,Or'esh,New York City,"450 W Broadway, New York, NY 10012",ChIJD_SNAtFZwokR13xf4F0l6PQ,40.7260011,-74.0008797,high,mediterranean_restaurant,https://www.oresh.com/
68274,Suerte,Austin,null,ChIJAQBE-7a1RIYRcZNYsxWYIUg,30.2622778,-97.7232758,medium,mexican_restaurant,https://www.suerteatx.com
100468,OKDONGSIK Bayside,New York City,"43-13 Bell Blvd, Bayside, NY 11361",ChIJ_TDhmnFhwokRKhz6u7-OwKA,40.7610289,-73.7695054,low,korean_restaurant,https://www.okdongsik.net/
108757,dLeña,"Washington, DC",476 K St NW Suite D,ChIJsVliI_H61q0EZVvh9j93U_9,38.9018354,-77.0186603,medium,restaurant,https://www.dlenadc.com/
40115,Le B,New York City,null,ChIJExJQMsdZwokR7a48kYV6EMg,40.7376840,-74.0040136,high,restaurant,http://lebnyc.com
68725,All Spice,San Francisco Bay Area,"1602 S El Camino Real, San Mateo, CA 94402",ChIJc3R6j16ej4ARSX5Uq0eROqI,37.5528778,-122.3156444,high,fine_dining_restaurant,https://allspicerestaurant.com
71917,Uchi West Hollywood,Los Angeles,"9001 Santa Monica Blvd Ste 101, West Hollywood, CA 90069",ChIJNzshQFi_woAR2UkanIMOQB4,34.0830805,-118.3873130,high,sushi_restaurant,https://uchi.uchirestaurants.com/location/sushi-west-hollywood/
68627,Carbone Vino Dallas,Dallas,"1617 Hi Line Dr, Dallas, TX 75207",ChIJBWM-yMOZToYRHMpm12bzXpA,32.7953330,-96.8203202,high,italian_restaurant,https://vino.carbonedallas.com/?utm_medium=Click&utm_source=GoogleMyBusiness
70736,La Condesa,Austin,null,ChIJj9nrSA-1RIYRybO2K0NxQUo,30.2656391,-97.7477811,null,mexican_restaurant,https://lacondesa.com
107129,Barbuto Garden,New York City,"60 Furman St, Brooklyn Heights, NY 11201",ChIJsT2azm1bwokRzgDlK1kUWYo,40.7024805,-73.9955394,null,restaurant,https://www.1hotels.com/brooklyn-bridge/taste/barbuto-garden%3Futm_source%3Dgoogle-gbp%26utm_medium%3Dorganic%26utm_campaign%3Dgbp
106891,40 Love,Phoenix,"7117 E 6th Ave, Scottsdale, AZ 85251",ChIJlfuV7a4LK4cRuwMMS7oJHZI,33.4987464,-111.9274236,high,restaurant,https://www.40lovegroup.com/
70521,Bastion,Nashville,"434 Houston St STE 110, Nashville, TN 37203",ChIJIS56-XFmZIgRsvTzijiFReo,36.1429242,-86.7665652,high,restaurant,http://www.bastionnashville.com
41809,Flour + Water Pasta Shop,San Francisco Bay Area,"3000 20th Street, San Francisco, CA 94110",ChIJb7a6Fh1_j4ARenP13MtTy10,37.7592626,-122.4110641,low,restaurant,http://flourandwaterpastashop.com
73613,Pizzeria Bianco - Los Angeles,Los Angeles,"1320 E 7th St Suite 100, Los Angeles, CA 90021",ChIJU4B7dFzHwoARzYn5dctIk0I,34.0343553,-118.2415658,low,pizza_restaurant,https://www.pizzeriabianco.com/los-angeles
72996,Pizzeria da Laura,San Francisco Bay Area,"2049 Shattuck Ave., Berkeley, CA 94704",ChIJRYVeD6V_hYARnY1IPrjuF_Q,37.8713342,-122.2680799,low,pizza_restaurant,http://www.pizzeriadalaura.com
40806,Café Chelsea,New York City,"218 West 23rd Street, New York, NY 10011",ChIJq0lehvhZwokRZvP6X-Exl88,40.7443036,-73.9967323,medium,french_restaurant,http://www.cafechelseanyc.com
94859,Jaleo by José Andrés,Las Vegas,"Boulevard Tower, 3708 Las Vegas Blvd S Level 3, Las Vegas, NV 89109, United States",ChIJFbD_qDHEyIARB2AQf9-Ff3Q,36.1103040,-115.1743258,null,fine_dining_restaurant,https://www.ebyjoseandres.com/
99227,Bong,New York City,"724 Sterling Pl, Brooklyn, NY 11216",ChIJq7VcWwBbwokRQf8bGqnAkrM,40.6726773,-73.9548334,high,cambodian_restaurant,https://bongnyc.com/
72391,International Market,Nashville,"2013 Belmont Blvd, Nashville, TN 37212",ChIJpwRrESdkZIgRjHmwoIU8tK0,36.1317608,-86.7956859,low,southeast_asian_restaurant,http://www.im2nashville.com
75707,Citizen Public House,Phoenix,"7111 E 5th Ave, Scottsdale, AZ 85251",ChIJd8bB-70LK4cRXycL1yo22UY,33.4980083,-111.9278528,medium,american_restaurant,http://www.citizenpublichouse.com/
44160,The Rhymers' Club,New York City,"37 1/2 St Marks Pl, New York, NY 10003",ChIJ6fCoMABZwokRbyfPfNs_sT0,40.7285774,-73.9872948,budget,bar,https://therhymersclub.com
74269,Spago Beverly Hills,Los Angeles,"176 N Canon Dr, Beverly Hills, CA 90210",ChIJW_du2f67woAR7ftXN3yTlWU,34.0676468,-118.3975718,high,restaurant,https://wolfgangpuck.com/dining/spago
3633,Per Se,New York City,"10 Columbus Cir, Fl 4, New York, NY 10019",ChIJp3PsL_ZYwokRZYqs_40RJF4,40.7681529,-73.9827630,null,fine_dining_restaurant,https://thomaskeller.com/perseny
99710,Yamada,New York City,"16 Elizabeth St, New York, NY 10013, United States",ChIJSdFphJdbwokRG3R5uMCxFt4,40.7159317,-73.9972602,high,japanese_restaurant,https://www.yamadanewyork.com/
72520,Le Jardinier,Miami,"151 NE 41st St Suite 135, Miami, FL 33137",ChIJq6q6Rlex2YgRLVY5meAunEM,25.8144063,-80.1920834,high,restaurant,http://www.lejardinier-miami.com
99978,Delos Greek Restaurant,New York City,"102 W 47th St, New York, NY 10036",ChIJ58cx12pZwokRzSNyQkBwBUY,40.7579428,-73.9821177,null,greek_restaurant,https://delosgr.com/
103447,Wing Lei,Las Vegas,null,ChIJb7Qe8RTEyIARe3XtJlBwoww,36.1253604,-115.1658063,high,chinese_restaurant,https://www.wynnlasvegas.com/dining/fine-dining/wing-lei
34096,North Pond,Chicago,null,ChIJt2vvlXTTD4gRHTP-0F3Hnyg,41.9293100,-87.6366160,high,american_restaurant,http://www.northpondrestaurant.com
100312,Francesco Martucci,Miami,"10 NE 27th St, Miami, FL 33137",ChIJM5vU2qS32YgReejUakiPOQ4,25.8023817,-80.1946994,null,restaurant,http://martuccimiami.com/
68812,Tatemó,Houston,"4740 Dacoma St Ste F, Houston, TX 77092",ChIJCbdfsUW_QIYRrevB02-CIV0,29.8071768,-95.4606369,high,mexican_restaurant,https://www.tatemohtx.com/
68295,Roots Southern Table,Dallas,null,ChIJaRaBhbcnTIYRWorlkgfpBGM,32.9233217,-96.8954351,null,restaurant,http://www.rootssoutherntable.com/
108721,The Kau Ba,Houston,"2502 Dunlavy St Suite B, Houston, TX 77006",ChIJc93Jm5nAQIYROjiOaPuFAD8,29.7436952,-95.4027595,low,peruvian_restaurant,
70963,Lulu,Los Angeles,"10899 Wilshire Blvd, Los Angeles, CA 90024",ChIJk2YUd_m9woARHeliq1FRRS4,34.0596216,-118.4436140,medium,american_restaurant,https://lulu.restaurant
10953,Rubirosa,New York City,"235 Mulberry St, New York, NY 10012",ChIJs8MdNo9ZwokRTPUHiArLC-o,40.7227500,-73.9962200,low,pizza_restaurant,https://www.rubirosanyc.com
7080,Momofuku Noodle Bar - East Village,New York City,"171 1st Ave, New York, NY 10003",ChIJkXQ3_INZwokRE74ZvG46Jjc,40.7292064,-73.9844848,low,ramen_restaurant,https://www.momofuku.com/restaurants/noodle-bar-east-village
